date,state,positive,death,days_since_first
2021-02-06,FL,1739276.0,28058.0,346
2021-02-06,GA,937402.0,15090.0,346
2021-02-06,GU,7643.0,129.0,346
2021-02-06,HI,27088.0,416.0,346
2021-02-06,IA,270935.0,5108.0,346
2021-02-06,ID,164969.0,1758.0,346
2021-02-06,IL,1144281.0,21676.0,346
2021-02-06,IN,637987.0,11752.0,346
2021-02-06,KS,281562.0,4101.0,346
2021-02-06,KY,376262.0,4020.0,346
2021-02-06,LA,409861.0,9076.0,346
2021-02-06,MA,540827.0,14921.0,346
2021-02-06,MD,362084.0,7329.0,346
2021-02-06,ME,41064.0,634.0,346
2021-02-06,MI,620685.0,15854.0,346
2021-02-06,MN,467217.0,6289.0,346
2021-02-06,MO,465448.0,7142.0,346
2021-02-06,MP,133.0,2.0,346
2021-02-06,MS,280778.0,6266.0,346
2021-02-06,MT,95717.0,1312.0,346
2021-02-06,NC,791521.0,9926.0,346
2021-02-06,ND,98106.0,1451.0,346
2021-02-06,NE,193421.0,1968.0,346
2021-02-06,NH,68061.0,1098.0,346
2021-02-06,NJ,717835.0,21964.0,346
2021-02-06,NM,177214.0,3386.0,346
2021-02-06,NV,283391.0,4496.0,346
2021-02-06,OH,918079.0,11652.0,346
2021-02-06,OK,401780.0,3761.0,346
2021-02-06,OR,146138.0,2002.0,346
2021-02-06,PA,865604.0,22396.0,346
2021-02-06,PR,95355.0,1872.0,346
2021-02-06,RI,118521.0,2223.0,346
2021-02-06,SC,462981.0,7611.0,346
2021-02-06,SD,109132.0,1804.0,346
2021-02-06,TN,742213.0,10463.0,346
2021-02-06,UT,353700.0,1733.0,346
2021-02-06,VA,526176.0,6773.0,346
2021-02-06,VI,2449.0,24.0,346
2021-02-06,VT,12766.0,182.0,346
2021-02-06,WA,319371.0,4449.0,346
2021-02-06,WI,600016.0,6611.0,346
2021-02-06,WV,124190.0,2119.0,346
2021-02-06,WY,52618.0,624.0,346
2021-02-05,AK,53279.0,279.0,345
2021-02-05,AL,469319.0,8449.0,345
2021-02-05,AR,304723.0,5050.0,345
2021-02-05,AS,0.0,0.0,345
2021-02-05,AZ,775622.0,13948.0,345
2021-02-05,CO,402714.0,5704.0,345
2021-02-05,CT,259372.0,7214.0,345
2021-02-05,DC,37634.0,940.0,345
2021-02-05,DE,79546.0,1191.0,345
2021-02-05,FL,1731931.0,27913.0,345
2021-02-05,GA,932912.0,14858.0,345
2021-02-05,GU,7636.0,129.0,345
2021-02-05,HI,26981.0,416.0,345
2021-02-05,IA,270633.0,5067.0,345
2021-02-05,ID,164565.0,1747.0,345
2021-02-05,IL,1141219.0,21603.0,345
2021-02-05,IN,635171.0,11686.0,345
2021-02-05,KS,281562.0,4101.0,345
2021-02-05,KY,374268.0,3971.0,345
2021-02-05,LA,409861.0,9076.0,345
2021-02-05,MA,537208.0,14859.0,345
2021-02-05,MD,360584.0,7287.0,345
2021-02-05,ME,40799.0,632.0,345
2021-02-05,MI,619499.0,15750.0,345
2021-02-05,MN,466224.0,6273.0,345
2021-02-05,MO,464444.0,7130.0,345
2021-02-05,MP,133.0,2.0,345
2021-02-05,MS,279742.0,6222.0,345
2021-02-05,MT,95458.0,1307.0,345
2021-02-05,NC,787349.0,9841.0,345
2021-02-05,ND,98095.0,1451.0,345
2021-02-05,NE,193069.0,1958.0,345
2021-02-05,NH,67595.0,1091.0,345
2021-02-05,NJ,713324.0,21886.0,345
2021-02-05,NM,176793.0,3378.0,345
2021-02-05,NV,282493.0,4463.0,345
2021-02-05,OH,914530.0,11571.0,345
2021-02-05,OK,399727.0,3710.0,345
2021-02-05,OR,145320.0,1998.0,345
2021-02-05,PA,861674.0,22239.0,345
2021-02-05,PR,95064.0,1867.0,345
2021-02-05,RI,117891.0,2212.0,345
2021-02-05,SC,459974.0,7553.0,345
2021-02-05,SD,108944.0,1798.0,345
2021-02-05,TN,739031.0,10405.0,345
2021-02-05,UT,352489.0,1728.0,345
2021-02-05,VA,521467.0,6732.0,345
2021-02-05,VI,2449.0,24.0,345
2021-02-05,VT,12612.0,181.0,345
2021-02-05,WA,317878.0,4416.0,345
2021-02-05,WI,598902.0,6575.0,345
2021-02-05,WV,123641.0,2100.0,345
2021-02-05,WY,52576.0,624.0,345
2021-02-04,AK,53114.0,279.0,344
2021-02-04,AL,467823.0,8365.0,344
2021-02-04,AR,302899.0,5009.0,344
2021-02-04,AS,0.0,0.0,344
2021-02-04,AZ,771796.0,13752.0,344
2021-02-04,CO,400851.0,5677.0,344
2021-02-04,CT,257941.0,7185.0,344
2021-02-04,DC,37365.0,932.0,344
2021-02-04,DE,79225.0,1135.0,344
2021-02-04,FL,1720760.0,27698.0,344
2021-02-04,GA,928070.0,14756.0,344
2021-02-04,GU,7622.0,129.0,344
2021-02-04,HI,26852.0,416.0,344
2021-02-04,IA,269984.0,5033.0,344
2021-02-04,ID,164163.0,1748.0,344
2021-02-04,IL,1137559.0,21497.0,344
2021-02-04,IN,633690.0,11637.0,344
2021-02-04,KS,278915.0,3895.0,344
2021-02-04,KY,372012.0,3921.0,344
2021-02-04,LA,408995.0,9044.0,344
2021-02-04,MA,533921.0,14784.0,344
2021-02-04,MD,359037.0,7251.0,344
2021-02-04,ME,40534.0,630.0,344
2021-02-04,MI,617745.0,15725.0,344
2021-02-04,MN,465176.0,6251.0,344
2021-02-04,MO,463119.0,7117.0,344
2021-02-04,MP,133.0,2.0,344
2021-02-04,MS,278532.0,6182.0,344
2021-02-04,MT,95111.0,1308.0,344
2021-02-04,NC,781802.0,9728.0,344
2021-02-04,ND,98034.0,1447.0,344
2021-02-04,NE,192549.0,1952.0,344
2021-02-04,NH,67117.0,1085.0,344
2021-02-04,NJ,709096.0,21793.0,344
2021-02-04,NM,176211.0,3355.0,344
2021-02-04,NV,281596.0,4424.0,344
2021-02-04,OH,910847.0,11509.0,344
2021-02-04,OK,397065.0,3681.0,344
2021-02-04,OR,144605.0,1991.0,344
2021-02-04,PA,856986.0,22101.0,344
2021-02-04,PR,94984.0,1861.0,344
2021-02-04,RI,117291.0,2209.0,344
2021-02-04,SC,453878.0,7487.0,344
2021-02-04,SD,108813.0,1788.0,344
2021-02-04,TN,736370.0,10202.0,344
2021-02-04,UT,351273.0,1711.0,344
2021-02-04,VA,516398.0,6650.0,344
2021-02-04,VI,2430.0,24.0,344
2021-02-04,VT,12503.0,181.0,344
2021-02-04,WA,316294.0,4388.0,344
2021-02-04,WI,597475.0,6545.0,344
2021-02-04,WV,123044.0,2080.0,344
2021-02-04,WY,52468.0,624.0,344
2021-02-03,AK,52956.0,279.0,343
2021-02-03,AL,465056.0,8203.0,343
2021-02-03,AR,300430.0,4985.0,343
2021-02-03,AS,0.0,0.0,343
2021-02-03,AZ,767379.0,13576.0,343
2021-02-03,CO,399267.0,5664.0,343
2021-02-03,CT,257004.0,7157.0,343
2021-02-03,DC,37199.0,926.0,343
2021-02-03,DE,78982.0,1130.0,343
2021-02-03,FL,1712326.0,27472.0,343
2021-02-03,GA,922364.0,14587.0,343
2021-02-03,GU,7618.0,129.0,343
2021-02-03,HI,26746.0,414.0,343
2021-02-03,IA,269284.0,4975.0,343
2021-02-03,ID,163656.0,1741.0,343
2021-02-03,IL,1134231.0,21420.0,343
2021-02-03,IN,631331.0,10091.0,343
2021-02-03,KS,278915.0,3895.0,343
2021-02-03,KY,369519.0,3863.0,343
2021-02-03,LA,406235.0,9006.0,343
2021-02-03,MA,531117.0,14708.0,343
2021-02-03,MD,357483.0,7220.0,343
2021-02-03,ME,40233.0,627.0,343
2021-02-03,MI,615860.0,15644.0,343
2021-02-03,MN,463766.0,6234.0,343
2021-02-03,MO,461720.0,7098.0,343
2021-02-03,MP,133.0,2.0,343
2021-02-03,MS,277322.0,6158.0,343
2021-02-03,MT,94810.0,1303.0,343
2021-02-03,NC,776307.0,9578.0,343
2021-02-03,ND,97936.0,1447.0,343
2021-02-03,NE,192042.0,1931.0,343
2021-02-03,NH,66721.0,1076.0,343
2021-02-03,NJ,705807.0,21693.0,343
2021-02-03,NM,175652.0,3338.0,343
2021-02-03,NV,280707.0,4373.0,343
2021-02-03,OH,906727.0,11430.0,343
2021-02-03,OK,394283.0,3654.0,343
2021-02-03,OR,143978.0,1981.0,343
2021-02-03,PA,853616.0,21955.0,343
2021-02-03,PR,94662.0,1853.0,343
2021-02-03,RI,116704.0,2198.0,343
2021-02-03,SC,450794.0,7394.0,343
2021-02-03,SD,108639.0,1782.0,343
2021-02-03,TN,733216.0,10033.0,343
2021-02-03,UT,350000.0,1697.0,343
2021-02-03,VA,513339.0,6575.0,343
2021-02-03,VI,2430.0,24.0,343
2021-02-03,VT,12329.0,179.0,343
2021-02-03,WA,314692.0,4316.0,343
2021-02-03,WI,595756.0,6496.0,343
2021-02-03,WV,122470.0,2058.0,343
2021-02-03,WY,52288.0,624.0,343
2021-02-02,AK,52775.0,279.0,342
2021-02-02,AL,462938.0,7894.0,342
2021-02-02,AR,298004.0,4939.0,342
2021-02-02,AS,0.0,0.0,342
2021-02-02,AZ,765083.0,13362.0,342
2021-02-02,CO,397998.0,5650.0,342
2021-02-02,CT,256522.0,7133.0,342
2021-02-02,DC,37138.0,921.0,342
2021-02-02,DE,78696.0,1108.0,342
2021-02-02,FL,1705632.0,27269.0,342
2021-02-02,GA,917440.0,14450.0,342
2021-02-02,GU,7610.0,129.0,342
2021-02-02,HI,26672.0,410.0,342
2021-02-02,IA,268376.0,4919.0,342
2021-02-02,ID,163165.0,1735.0,342
2021-02-02,IL,1130917.0,21336.0,342
2021-02-02,IN,629903.0,10054.0,342
2021-02-02,KS,276668.0,3809.0,342
2021-02-02,KY,366938.0,3812.0,342
2021-02-02,LA,404194.0,8953.0,342
2021-02-02,MA,528662.0,14652.0,342
2021-02-02,MD,356541.0,7188.0,342
2021-02-02,ME,39960.0,618.0,342
2021-02-02,MI,614143.0,15609.0,342
2021-02-02,MN,463132.0,6210.0,342
2021-02-02,MO,460487.0,7088.0,342
2021-02-02,MP,133.0,2.0,342
2021-02-02,MS,276531.0,6132.0,342
2021-02-02,MT,94384.0,1249.0,342
2021-02-02,NC,764228.0,9409.0,342
2021-02-02,ND,97798.0,1447.0,342
2021-02-02,NE,191437.0,1929.0,342
2021-02-02,NH,66384.0,1066.0,342
2021-02-02,NJ,703496.0,21584.0,342
2021-02-02,NM,174982.0,3310.0,342
2021-02-02,NV,279957.0,4324.0,342
2021-02-02,OH,902736.0,11336.0,342
2021-02-02,OK,392164.0,3602.0,342
2021-02-02,OR,143373.0,1958.0,342
2021-02-02,PA,850488.0,21812.0,342
2021-02-02,PR,94526.0,1846.0,342
2021-02-02,RI,116191.0,2186.0,342
2021-02-02,SC,447904.0,7318.0,342
2021-02-02,SD,108431.0,1779.0,342
2021-02-02,TN,731360.0,9900.0,342
2021-02-02,UT,348409.0,1685.0,342
2021-02-02,VA,510380.0,6517.0,342
2021-02-02,VI,2426.0,24.0,342
2021-02-02,VT,12196.0,176.0,342
2021-02-02,WA,313335.0,4318.0,342
2021-02-02,WI,594217.0,6480.0,342
2021-02-02,WV,121935.0,2031.0,342
2021-02-02,WY,52128.0,624.0,342
2021-02-01,AK,52668.0,262.0,341
2021-02-01,AL,460860.0,7688.0,341
2021-02-01,AR,296494.0,4895.0,341
2021-02-01,AS,0.0,0.0,341
2021-02-01,AZ,762145.0,13124.0,341
2021-02-01,CO,397063.0,5641.0,341
2021-02-01,CT,253954.0,7119.0,341
2021-02-01,DC,37008.0,916.0,341
2021-02-01,DE,78495.0,1101.0,341
2021-02-01,FL,1695300.0,27129.0,341
2021-02-01,GA,912479.0,14242.0,341
2021-02-01,GU,7608.0,129.0,341
2021-02-01,HI,26608.0,410.0,341
2021-02-01,IA,267913.0,4906.0,341
2021-02-01,ID,162683.0,1725.0,341
2021-02-01,IL,1128613.0,21273.0,341
2021-02-01,IN,628391.0,9989.0,341
2021-02-01,KS,276668.0,3809.0,341
2021-02-01,KY,364507.0,3780.0,341
2021-02-01,LA,401591.0,8912.0,341
2021-02-01,MA,526423.0,14607.0,341
2021-02-01,MD,355636.0,7154.0,341
2021-02-01,ME,39543.0,595.0,341
2021-02-01,MI,612710.0,15536.0,341
2021-02-01,MN,462528.0,6202.0,341
2021-02-01,MO,459597.0,6748.0,341
2021-02-01,MP,132.0,2.0,341
2021-02-01,MS,275706.0,6056.0,341
2021-02-01,MT,94070.0,1234.0,341
2021-02-01,NC,761302.0,9342.0,341
2021-02-01,ND,97683.0,1447.0,341
2021-02-01,NE,190950.0,1920.0,341
2021-02-01,NH,66058.0,1059.0,341
2021-02-01,NJ,700346.0,21513.0,341
2021-02-01,NM,174550.0,3295.0,341
2021-02-01,NV,279146.0,4278.0,341
2021-02-01,OH,899079.0,11230.0,341
2021-02-01,OK,390868.0,3564.0,341
2021-02-01,OR,142416.0,1957.0,341
2021-02-01,PA,846078.0,21687.0,341
2021-02-01,PR,94238.0,1836.0,341
2021-02-01,RI,115956.0,2173.0,341
2021-02-01,SC,445916.0,7283.0,341
2021-02-01,SD,108315.0,1778.0,341
2021-02-01,TN,729187.0,9753.0,341
2021-02-01,UT,347208.0,1668.0,341
2021-02-01,VA,507640.0,6474.0,341
2021-02-01,VI,2421.0,24.0,341
2021-02-01,VT,12083.0,175.0,341
2021-02-01,WA,311597.0,4285.0,341
2021-02-01,WI,592921.0,6436.0,341
2021-02-01,WV,121425.0,2028.0,341
2021-02-01,WY,52057.0,596.0,341
2021-01-31,AK,52598.0,262.0,340
2021-01-31,AL,459639.0,7688.0,340
2021-01-31,AR,295268.0,4868.0,340
2021-01-31,AS,0.0,0.0,340
2021-01-31,AZ,758404.0,13120.0,340
2021-01-31,CO,396179.0,5637.0,340
2021-01-31,CT,250023.0,7046.0,340
2021-01-31,DC,36872.0,913.0,340
2021-01-31,DE,78071.0,1090.0,340
2021-01-31,FL,1689700.0,26915.0,340
2021-01-31,GA,909445.0,14198.0,340
2021-01-31,GU,7587.0,129.0,340
2021-01-31,HI,26518.0,410.0,340
2021-01-31,IA,267558.0,4901.0,340
2021-01-31,ID,162683.0,1725.0,340
2021-01-31,IL,1126301.0,21253.0,340
2021-01-31,IN,626682.0,9974.0,340
2021-01-31,KS,274685.0,3779.0,340
2021-01-31,KY,362890.0,3745.0,340
2021-01-31,LA,400626.0,8859.0,340
2021-01-31,MA,524025.0,14577.0,340
2021-01-31,MD,354473.0,7127.0,340
2021-01-31,ME,39324.0,590.0,340
2021-01-31,MI,610138.0,15525.0,340
2021-01-31,MN,461807.0,6200.0,340
2021-01-31,MO,458819.0,6748.0,340
2021-01-31,MP,132.0,2.0,340
2021-01-31,MS,275001.0,6045.0,340
2021-01-31,MT,93949.0,1233.0,340
2021-01-31,NC,757526.0,9335.0,340
2021-01-31,ND,97630.0,1442.0,340
2021-01-31,NE,190713.0,1920.0,340
2021-01-31,NH,65695.0,1057.0,340
2021-01-31,NJ,696829.0,21484.0,340
2021-01-31,NM,174064.0,3283.0,340
2021-01-31,NV,278308.0,4270.0,340
2021-01-31,OH,895792.0,11175.0,340
2021-01-31,OK,389472.0,3547.0,340
2021-01-31,OR,142416.0,1957.0,340
2021-01-31,PA,843224.0,21661.0,340
2021-01-31,PR,93624.0,1829.0,340
2021-01-31,RI,115707.0,2168.0,340
2021-01-31,SC,443386.0,7042.0,340
2021-01-31,SD,108250.0,1778.0,340
2021-01-31,TN,727861.0,9650.0,340
2021-01-31,UT,346624.0,1665.0,340
2021-01-31,VA,504779.0,6464.0,340
2021-01-31,VI,2398.0,24.0,340
2021-01-31,VT,11965.0,174.0,340
2021-01-31,WA,311597.0,4285.0,340
2021-01-31,WI,592140.0,6434.0,340
2021-01-31,WV,121001.0,2024.0,340
2021-01-31,WY,51912.0,596.0,340
2021-01-30,AK,52470.0,262.0,339
2021-01-30,AL,455582.0,7566.0,339
2021-01-30,AR,294387.0,4838.0,339
2021-01-30,AS,0.0,0.0,339
2021-01-30,AZ,753379.0,13098.0,339
2021-01-30,CO,395016.0,5616.0,339
2021-01-30,CT,250023.0,7046.0,339
2021-01-30,DC,36662.0,909.0,339
2021-01-30,DE,77551.0,1081.0,339
2021-01-30,FL,1682096.0,26795.0,339
2021-01-30,GA,905858.0,14196.0,339
2021-01-30,GU,7586.0,129.0,339
2021-01-30,HI,26436.0,407.0,339
2021-01-30,IA,266934.0,4651.0,339
2021-01-30,ID,162355.0,1725.0,339
2021-01-30,IL,1123873.0,21213.0,339
2021-01-30,IN,624959.0,9967.0,339
2021-01-30,KS,274685.0,3779.0,339
2021-01-30,KY,361124.0,3714.0,339
2021-01-30,LA,397276.0,8801.0,339
2021-01-30,MA,521360.0,14531.0,339
2021-01-30,MD,352726.0,7107.0,339
2021-01-30,ME,39168.0,590.0,339
2021-01-30,MI,610138.0,15525.0,339
2021-01-30,MN,460819.0,6187.0,339
2021-01-30,MO,457779.0,6748.0,339
2021-01-30,MP,132.0,2.0,339
2021-01-30,MS,274190.0,6018.0,339
2021-01-30,MT,93762.0,1232.0,339
2021-01-30,NC,752627.0,9287.0,339
2021-01-30,ND,97562.0,1442.0,339
2021-01-30,NE,190570.0,1920.0,339
2021-01-30,NH,65362.0,1042.0,339
2021-01-30,NJ,692543.0,21455.0,339
2021-01-30,NM,173539.0,3265.0,339
2021-01-30,NV,277349.0,4264.0,339
2021-01-30,OH,892781.0,11121.0,339
2021-01-30,OK,386590.0,3504.0,339
2021-01-30,OR,141729.0,1938.0,339
2021-01-30,PA,839239.0,21602.0,339
2021-01-30,PR,93406.0,1823.0,339
2021-01-30,RI,115138.0,2164.0,339
2021-01-30,SC,439785.0,7014.0,339
2021-01-30,SD,108070.0,1775.0,339
2021-01-30,TN,724742.0,9574.0,339
2021-01-30,UT,345430.0,1663.0,339
2021-01-30,VA,502221.0,6449.0,339
2021-01-30,VI,2398.0,24.0,339
2021-01-30,VT,11831.0,173.0,339
2021-01-30,WA,309801.0,4285.0,339
2021-01-30,WI,590997.0,6430.0,339
2021-01-30,WV,120340.0,2015.0,339
2021-01-30,WY,51704.0,596.0,339
2021-01-29,AK,52335.0,262.0,338
2021-01-29,AL,455582.0,7566.0,338
2021-01-29,AR,292563.0,4831.0,338
2021-01-29,AS,0.0,0.0,338
2021-01-29,AZ,748260.0,13022.0,338
2021-01-29,CO,393421.0,5594.0,338
2021-01-29,CT,250023.0,7046.0,338
2021-01-29,DC,36414.0,907.0,338
2021-01-29,DE,76935.0,1078.0,338
2021-01-29,FL,1667442.0,26685.0,338
2021-01-29,GA,899515.0,13986.0,338
2021-01-29,GU,7579.0,129.0,338
2021-01-29,HI,26321.0,407.0,338
2021-01-29,IA,266280.0,4577.0,338
2021-01-29,ID,161720.0,1721.0,338
2021-01-29,IL,1120528.0,21146.0,338
2021-01-29,IN,622625.0,9925.0,338
2021-01-29,KS,274685.0,3779.0,338
2021-01-29,KY,358478.0,3668.0,338
2021-01-29,LA,397276.0,8801.0,338
2021-01-29,MA,517252.0,14444.0,338
2021-01-29,MD,350629.0,7076.0,338
2021-01-29,ME,38813.0,570.0,338
2021-01-29,MI,608627.0,15410.0,338
2021-01-29,MN,459747.0,6168.0,338
2021-01-29,MO,456530.0,6739.0,338
2021-01-29,MP,132.0,2.0,338
2021-01-29,MS,272662.0,5983.0,338
2021-01-29,MT,93246.0,1227.0,338
2021-01-29,NC,746459.0,9157.0,338
2021-01-29,ND,97458.0,1442.0,338
2021-01-29,NE,189597.0,1921.0,338
2021-01-29,NH,64838.0,1036.0,338
2021-01-29,NJ,687269.0,21383.0,338
2021-01-29,NM,172798.0,3248.0,338
2021-01-29,NV,276279.0,4218.0,338
2021-01-29,OH,888590.0,11070.0,338
2021-01-29,OK,384217.0,3471.0,338
2021-01-29,OR,140783.0,1930.0,338
2021-01-29,PA,834048.0,21462.0,338
2021-01-29,PR,92968.0,1812.0,338
2021-01-29,RI,114438.0,2154.0,338
2021-01-29,SC,435633.0,6942.0,338
2021-01-29,SD,107955.0,1768.0,338
2021-01-29,TN,722491.0,9461.0,338
2021-01-29,UT,343962.0,1655.0,338
2021-01-29,VA,497912.0,6379.0,338
2021-01-29,VI,2398.0,24.0,338
2021-01-29,VT,11658.0,172.0,338
2021-01-29,WA,307809.0,4243.0,338
2021-01-29,WI,589384.0,6390.0,338
2021-01-29,WV,119467.0,2006.0,338
2021-01-29,WY,51690.0,596.0,338
2021-01-28,AK,52150.0,262.0,337
2021-01-28,AL,452734.0,7340.0,337
2021-01-28,AR,290856.0,4784.0,337
2021-01-28,AS,0.0,0.0,337
2021-01-28,AZ,743232.0,12819.0,337
2021-01-28,CO,391699.0,5569.0,337
2021-01-28,CT,248765.0,7020.0,337
2021-01-28,DC,36132.0,902.0,337
2021-01-28,DE,76495.0,1075.0,337
2021-01-28,FL,1656697.0,26456.0,337
2021-01-28,GA,892957.0,13827.0,337
2021-01-28,GU,7572.0,129.0,337
2021-01-28,HI,26169.0,406.0,337
2021-01-28,IA,265546.0,4532.0,337
2021-01-28,ID,161212.0,1714.0,337
2021-01-28,IL,1116372.0,21074.0,337
2021-01-28,IN,619995.0,9879.0,337
2021-01-28,KS,272517.0,3718.0,337
2021-01-28,KY,355877.0,3611.0,337
2021-01-28,LA,394909.0,8743.0,337
2021-01-28,MA,514134.0,14348.0,337
2021-01-28,MD,348749.0,7037.0,337
2021-01-28,ME,38454.0,567.0,337
2021-01-28,MI,606488.0,15402.0,337
2021-01-28,MN,458633.0,6140.0,337
2021-01-28,MO,454573.0,6725.0,337
2021-01-28,MP,132.0,2.0,337
2021-01-28,MS,270476.0,5945.0,337
2021-01-28,MT,92934.0,1210.0,337
2021-01-28,NC,739500.0,9046.0,337
2021-01-28,ND,97305.0,1442.0,337
2021-01-28,NE,188784.0,1917.0,337
2021-01-28,NH,64258.0,1022.0,337
2021-01-28,NJ,681283.0,21301.0,337
2021-01-28,NM,171719.0,3226.0,337
2021-01-28,NV,274951.0,4181.0,337
2021-01-28,OH,883716.0,11006.0,337
2021-01-28,OK,381430.0,3423.0,337
2021-01-28,OR,140063.0,1924.0,337
2021-01-28,PA,824405.0,21303.0,337
2021-01-28,PR,92541.0,1801.0,337
2021-01-28,RI,113754.0,2144.0,337
2021-01-28,SC,431169.0,6903.0,337
2021-01-28,SD,107795.0,1763.0,337
2021-01-28,TN,717583.0,9417.0,337
2021-01-28,UT,342445.0,1620.0,337
2021-01-28,VA,493674.0,6308.0,337
2021-01-28,VI,2384.0,24.0,337
2021-01-28,VT,11523.0,172.0,337
2021-01-28,WA,305289.0,4211.0,337
2021-01-28,WI,587580.0,6334.0,337
2021-01-28,WV,118562.0,1983.0,337
2021-01-28,WY,51430.0,596.0,337
2021-01-27,AK,51951.0,261.0,336
2021-01-27,AL,449086.0,7172.0,336
2021-01-27,AR,288964.0,4742.0,336
2021-01-27,AS,0.0,0.0,336
2021-01-27,AZ,738561.0,12643.0,336
2021-01-27,CO,390258.0,5552.0,336
2021-01-27,CT,247339.0,6976.0,336
2021-01-27,DC,35865.0,895.0,336
2021-01-27,DE,75832.0,1072.0,336
2021-01-27,FL,1645507.0,26249.0,336
2021-01-27,GA,885605.0,13643.0,336
2021-01-27,GU,7568.0,129.0,336
2021-01-27,HI,26070.0,404.0,336
2021-01-27,IA,264583.0,4500.0,336
2021-01-27,ID,160592.0,1688.0,336
2021-01-27,IL,1112181.0,20949.0,336
2021-01-27,IN,617176.0,9845.0,336
2021-01-27,KS,272517.0,3718.0,336
2021-01-27,KY,352943.0,3542.0,336
2021-01-27,LA,392416.0,8688.0,336
2021-01-27,MA,509503.0,14304.0,336
2021-01-27,MD,346559.0,6996.0,336
2021-01-27,ME,38170.0,562.0,336
2021-01-27,MI,604233.0,15314.0,336
2021-01-27,MN,457317.0,6124.0,336
2021-01-27,MO,452937.0,6709.0,336
2021-01-27,MP,132.0,2.0,336
2021-01-27,MS,268672.0,5917.0,336
2021-01-27,MT,92531.0,1201.0,336
2021-01-27,NC,733010.0,8915.0,336
2021-01-27,ND,97160.0,1441.0,336
2021-01-27,NE,188122.0,1905.0,336
2021-01-27,NH,63563.0,1006.0,336
2021-01-27,NJ,676537.0,21220.0,336
2021-01-27,NM,171047.0,3198.0,336
2021-01-27,NV,273873.0,4134.0,336
2021-01-27,OH,878284.0,10931.0,336
2021-01-27,OK,379110.0,3388.0,336
2021-01-27,OR,139355.0,1904.0,336
2021-01-27,PA,818369.0,21105.0,336
2021-01-27,PR,92244.0,1794.0,336
2021-01-27,RI,113009.0,2135.0,336
2021-01-27,SC,427231.0,6673.0,336
2021-01-27,SD,107608.0,1739.0,336
2021-01-27,TN,715806.0,9316.0,336
2021-01-27,UT,340684.0,1620.0,336
2021-01-27,VA,488553.0,6228.0,336
2021-01-27,VI,2373.0,24.0,336
2021-01-27,VT,11379.0,172.0,336
2021-01-27,WA,303482.0,4167.0,336
2021-01-27,WI,585600.0,6302.0,336
2021-01-27,WV,117775.0,1953.0,336
2021-01-27,WY,51368.0,596.0,336
2021-01-26,AK,51778.0,260.0,335
2021-01-26,AL,445909.0,6896.0,335
2021-01-26,AR,287187.0,4690.0,335
2021-01-26,AS,0.0,0.0,335
2021-01-26,AZ,732643.0,12448.0,335
2021-01-26,CO,388620.0,5517.0,335
2021-01-26,CT,244899.0,6934.0,335
2021-01-26,DC,35700.0,888.0,335
2021-01-26,DE,75490.0,1065.0,335
2021-01-26,FL,1637296.0,26080.0,335
2021-01-26,GA,879221.0,13482.0,335
2021-01-26,GU,7566.0,129.0,335
2021-01-26,HI,25967.0,401.0,335
2021-01-26,IA,263852.0,4492.0,335
2021-01-26,ID,160033.0,1681.0,335
2021-01-26,IL,1108430.0,20853.0,335
2021-01-26,IN,614946.0,9807.0,335
2021-01-26,KS,269255.0,3622.0,335
2021-01-26,KY,350528.0,3495.0,335
2021-01-26,LA,388562.0,8621.0,335
2021-01-26,MA,506183.0,14220.0,335
2021-01-26,MD,344620.0,6963.0,335
2021-01-26,ME,37708.0,558.0,335
2021-01-26,MI,602168.0,15305.0,335
2021-01-26,MN,456490.0,6106.0,335
2021-01-26,MO,451493.0,6686.0,335
2021-01-26,MP,132.0,2.0,335
2021-01-26,MS,266598.0,5852.0,335
2021-01-26,MT,92160.0,1185.0,335
2021-01-26,NC,727423.0,8776.0,335
2021-01-26,ND,97006.0,1440.0,335
2021-01-26,NE,187793.0,1894.0,335
2021-01-26,NH,63172.0,994.0,335
2021-01-26,NJ,671727.0,21105.0,335
2021-01-26,NM,170296.0,3171.0,335
2021-01-26,NV,272853.0,4088.0,335
2021-01-26,OH,872918.0,10856.0,335
2021-01-26,OK,376424.0,3323.0,335
2021-01-26,OR,138587.0,1882.0,335
2021-01-26,PA,812495.0,20883.0,335
2021-01-26,PR,92069.0,1783.0,335
2021-01-26,RI,112396.0,2126.0,335
2021-01-26,SC,423667.0,6578.0,335
2021-01-26,SD,107380.0,1705.0,335
2021-01-26,TN,712406.0,9162.0,335
2021-01-26,UT,338675.0,1613.0,335
2021-01-26,VA,483326.0,6174.0,335
2021-01-26,VI,2350.0,24.0,335
2021-01-26,VT,11285.0,171.0,335
2021-01-26,WA,302141.0,4148.0,335
2021-01-26,WI,584041.0,6264.0,335
2021-01-26,WV,116978.0,1928.0,335
2021-01-26,WY,51152.0,596.0,335
2021-01-25,AK,51693.0,259.0,334
2021-01-25,AL,443009.0,6662.0,334
2021-01-25,AR,284702.0,4650.0,334
2021-01-25,AS,0.0,0.0,334
2021-01-25,AZ,727895.0,12239.0,334
2021-01-25,CO,387462.0,5512.0,334
2021-01-25,CT,243632.0,6911.0,334
2021-01-25,DC,35505.0,879.0,334
2021-01-25,DE,75191.0,1049.0,334
2021-01-25,FL,1627830.0,25849.0,334
2021-01-25,GA,870828.0,13303.0,334
2021-01-25,GU,7554.0,129.0,334
2021-01-25,HI,25903.0,342.0,334
